,mix_enthalpy,config_entropy
Ag-Ir-Ti-Zr,-1.62,0.1386
Ag-Ir-V-W,0.020000000000000073,0.1386
Ag-Ir-V-Zn,-0.5999999999999999,0.1386
Ag-Ir-V-Zr,-0.87,0.1386
Ag-Ir-W-Zn,0.12999999999999992,0.1386
Ag-Ir-W-Zr,-0.39,0.1386
Ag-Ir-Zn-Zr,-1.38,0.1386
Ag-Mg-Mn-Mo,1.1400000000000001,0.1386
Ag-Mg-Mn-Nb,0.9,0.1386
Ag-Mg-Mn-Ni,0.47000000000000003,0.1386
Ag-Mg-Mn-Os,0.0500000000000001,0.1386
Ag-Mg-Mn-Pd,-0.34,0.1386
Ag-Mg-Mn-Pt,-0.54,0.1386
Ag-Mg-Mn-Re,0.74,0.1386
Ag-Mg-Mn-Rh,-0.14999999999999994,0.1386
Ag-Mg-Mn-Ta,0.95,0.1386
Ag-Mg-Mn-Ti,0.29,0.1386
Ag-Mg-Mn-V,0.79,0.1386
Ag-Mg-Mn-W,1.4100000000000001,0.1386
Ag-Mg-Mn-Zn,0.18,0.1386
Ag-Mg-Mn-Zr,0.43999999999999995,0.1386
Ag-Mg-Mo-Nb,1.04,0.1386
Ag-Mg-Mo-Ni,0.76,0.1386
Ag-Mg-Mo-Os,0.3900000000000001,0.1386
Ag-Mg-Mo-Pd,0.06,0.1386
Ag-Mg-Mo-Pt,-0.24000000000000005,0.1386
Ag-Mg-Mo-Re,1.04,0.1386
Ag-Mg-Mo-Rh,0.040000000000000036,0.1386
Ag-Mg-Mo-Ta,1.0899999999999999,0.1386
Ag-Mg-Mo-Ti,0.5599999999999999,0.1386
Ag-Mg-Mo-V,1.13,0.1386
Ag-Mg-Mo-W,1.58,0.1386
Ag-Mg-Mo-Zn,0.5,0.1386
Ag-Mg-Mo-Zr,0.6100000000000001,0.1386
Ag-Mg-Nb-Ni,0.41000000000000003,0.1386
Ag-Mg-Nb-Os,-0.03999999999999998,0.1386
Ag-Mg-Nb-Pd,-0.41000000000000003,0.1386
Ag-Mg-Nb-Pt,-0.76,0.1386
Ag-Mg-Nb-Re,0.62,0.1386
Ag-Mg-Nb-Rh,-0.42,0.1386
Ag-Mg-Nb-Ta,1.01,0.1386
Ag-Mg-Nb-Ti,0.48,0.1386
Ag-Mg-Nb-V,1.09,0.1386
Ag-Mg-Nb-W,1.3299999999999998,0.1386
Ag-Mg-Nb-Zn,0.19000000000000003,0.1386
Ag-Mg-Nb-Zr,0.41000000000000003,0.1386
Ag-Mg-Ni-Os,-0.2799999999999999,0.1386
Ag-Mg-Ni-Pd,-0.55,0.1386
Ag-Mg-Ni-Pt,-0.6900000000000001,0.1386
Ag-Mg-Ni-Re,0.39,0.1386
Ag-Mg-Ni-Rh,-0.42,0.1386
Ag-Mg-Ni-Ta,0.47,0.1386
Ag-Mg-Ni-Ti,-0.25,0.1386
Ag-Mg-Ni-V,0.47,0.1386
Ag-Mg-Ni-W,1.05,0.1386
Ag-Mg-Ni-Zn,-0.39,0.1386
Ag-Mg-Ni-Zr,-0.26,0.1386
Ag-Mg-Os-Pd,-0.84,0.1386
Ag-Mg-Os-Pt,-0.98,0.1386
Ag-Mg-Os-Re,0.010000000000000064,0.1386
Ag-Mg-Os-Rh,-0.6599999999999999,0.1386
Ag-Mg-Os-Ta,-0.020000000000000018,0.1386
Ag-Mg-Os-Ti,-0.75,0.1386
Ag-Mg-Os-V,-0.07999999999999996,0.1386
Ag-Mg-Os-W,0.6699999999999999,0.1386
Ag-Mg-Os-Zn,-0.55,0.1386
Ag-Mg-Os-Zr,-0.63,0.1386
Ag-Mg-Pd-Pt,-1.3699999999999999,0.1386
Ag-Mg-Pd-Re,-0.18000000000000002,0.1386
Ag-Mg-Pd-Rh,-1.06,0.1386
Ag-Mg-Pd-Ta,-0.34,0.1386
Ag-Mg-Pd-Ti,-1.12,0.1386
Ag-Mg-Pd-V,-0.22000000000000003,0.1386
Ag-Mg-Pd-W,0.38,0.1386
Ag-Mg-Pd-Zn,-1.33,0.1386
Ag-Mg-Pd-Zr,-1.26,0.1386
Ag-Mg-Pt-Re,-0.38999999999999996,0.1386
Ag-Mg-Pt-Rh,-1.2,0.1386
Ag-Mg-Pt-Ta,-0.6900000000000002,0.1386
Ag-Mg-Pt-Ti,-1.49,0.1386
Ag-Mg-Pt-V,-0.5599999999999999,0.1386
Ag-Mg-Pt-W,0.08999999999999996,0.1386
Ag-Mg-Pt-Zn,-1.4,0.1386
Ag-Mg-Pt-Zr,-1.62,0.1386
Ag-Mg-Re-Rh,-0.16999999999999998,0.1386
Ag-Mg-Re-Ta,0.6599999999999999,0.1386
Ag-Mg-Re-Ti,-0.010000000000000009,0.1386
Ag-Mg-Re-V,0.61,0.1386
Ag-Mg-Re-W,1.31,0.1386
Ag-Mg-Re-Zn,0.19,0.1386
Ag-Mg-Re-Zr,0.13,0.1386
Ag-Mg-Rh-Ta,-0.39,0.1386
Ag-Mg-Rh-Ti,-1.1,0.1386
Ag-Mg-Rh-V,-0.25999999999999995,0.1386
Ag-Mg-Rh-W,0.32999999999999996,0.1386
Ag-Mg-Rh-Zn,-1.0499999999999998,0.1386
Ag-Mg-Rh-Zr,-1.18,0.1386
Ag-Mg-Ta-Ti,0.61,0.1386
Ag-Mg-Ta-V,1.1700000000000002,0.1386
Ag-Mg-Ta-W,1.3900000000000001,0.1386
Ag-Mg-Ta-Zn,0.35,0.1386
Ag-Mg-Ta-Zr,0.55,0.1386
Ag-Mg-Ti-V,0.6200000000000001,0.1386
Ag-Mg-Ti-W,0.8899999999999999,0.1386
Ag-Mg-Ti-Zn,-0.37,0.1386
Ag-Mg-Ti-Zr,-0.020000000000000018,0.1386
Ag-Mg-V-W,1.42,0.1386
Ag-Mg-V-Zn,0.34,0.1386
Ag-Mg-V-Zr,0.65,0.1386
Ag-Mg-W-Zn,0.89,0.1386
Ag-Mg-W-Zr,0.9500000000000001,0.1386
Ag-Mg-Zn-Zr,-0.5,0.1386
Ag-Mn-Mo-Nb,1.1,0.1386
Ag-Mn-Mo-Ni,1.07,0.1386
Ag-Mn-Mo-Os,0.54,0.1386
Ag-Mn-Mo-Pd,0.75,0.1386
Ag-Mn-Mo-Pt,0.4300000000000001,0.1386
Ag-Mn-Mo-Re,1.0999999999999999,0.1386
Ag-Mn-Mo-Rh,0.5599999999999998,0.1386
Ag-Mn-Mo-Ta,1.02,0.1386
Ag-Mn-Mo-Ti,0.5500000000000002,0.1386
Ag-Mn-Mo-V,0.8700000000000002,0.1386
Ag-Mn-Mo-W,1.53,0.1386
Ag-Mn-Mo-Zn,0.84,0.1386
Ag-Mn-Mo-Zr,0.93,0.1386
Ag-Mn-Nb-Ni,0.7100000000000001,0.1386
Ag-Mn-Nb-Os,0.10000000000000003,0.1386
Ag-Mn-Nb-Pd,0.27000000000000013,0.1386
Ag-Mn-Nb-Pt,-0.09999999999999987,0.1386
Ag-Mn-Nb-Re,0.67,0.1386
Ag-Mn-Nb-Rh,0.09000000000000002,0.1386
Ag-Mn-Nb-Ta,0.93,0.1386
Ag-Mn-Nb-Ti,0.46000000000000013,0.1386
Ag-Mn-Nb-V,0.8200000000000003,0.1386
Ag-Mn-Nb-W,1.27,0.1386
Ag-Mn-Nb-Zn,0.52,0.1386
Ag-Mn-Nb-Zr,0.7200000000000001,0.1386
Ag-Mn-Ni-Os,0.10999999999999999,0.1386
Ag-Mn-Ni-Pd,0.37999999999999995,0.1386
Ag-Mn-Ni-Pt,0.22,0.1386
Ag-Mn-Ni-Re,0.69,0.1386
Ag-Mn-Ni-Rh,0.3399999999999999,0.1386
Ag-Mn-Ni-Ta,0.6399999999999999,0.1386
Ag-Mn-Ni-Ti,-0.019999999999999962,0.1386
Ag-Mn-Ni-V,0.45000000000000007,0.1386
Ag-Mn-Ni-W,1.24,0.1386
Ag-Mn-Ni-Zn,0.18999999999999997,0.1386
Ag-Mn-Ni-Zr,0.29999999999999993,0.1386
Ag-Mn-Os-Pd,-0.07000000000000002,0.1386
Ag-Mn-Os-Pt,-0.22999999999999995,0.1386
Ag-Mn-Os-Re,0.1499999999999999,0.1386
Ag-Mn-Os-Rh,-0.060000000000000026,0.1386
Ag-Mn-Os-Ta,-0.010000000000000009,0.1386
Ag-Mn-Os-Ti,-0.6799999999999999,0.1386
Ag-Mn-Os-V,-0.25999999999999995,0.1386
Ag-Mn-Os-W,0.6999999999999997,0.1386
Ag-Mn-Os-Zn,-0.13,0.1386
Ag-Mn-Os-Zr,-0.22999999999999998,0.1386
Ag-Mn-Pd-Pt,-0.08,0.1386
Ag-Mn-Pd-Re,0.5,0.1386
Ag-Mn-Pd-Rh,0.07999999999999999,0.1386
Ag-Mn-Pd-Ta,0.20999999999999996,0.1386
Ag-Mn-Pd-Ti,-0.51,0.1386
Ag-Mn-Pd-V,0.14000000000000007,0.1386
Ag-Mn-Pd-W,0.95,0.1386
Ag-Mn-Pd-Zn,-0.37,0.1386
Ag-Mn-Pd-Zr,-0.32000000000000006,0.1386
Ag-Mn-Pt-Re,0.27,0.1386
Ag-Mn-Pt-Rh,-0.07999999999999997,0.1386
Ag-Mn-Pt-Ta,-0.16000000000000014,0.1386
Ag-Mn-Pt-Ti,-0.8999999999999999,0.1386
Ag-Mn-Pt-V,-0.21999999999999997,0.1386
Ag-Mn-Pt-W,0.6399999999999999,0.1386
Ag-Mn-Pt-Zn,-0.46,0.1386
Ag-Mn-Pt-Zr,-0.7,0.1386
Ag-Mn-Re-Rh,0.3399999999999999,0.1386
Ag-Mn-Re-Ta,0.5799999999999998,0.1386
Ag-Mn-Re-Ti,-0.02999999999999997,0.1386
Ag-Mn-Re-V,0.33999999999999997,0.1386
Ag-Mn-Re-W,1.25,0.1386
Ag-Mn-Re-Zn,0.5199999999999999,0.1386
Ag-Mn-Re-Zr,0.43999999999999995,0.1386
Ag-Mn-Rh-Ta,-0.01000000000000012,0.1386
Ag-Mn-Rh-Ti,-0.6599999999999999,0.1386
Ag-Mn-Rh-V,-0.07000000000000006,0.1386
Ag-Mn-Rh-W,0.7299999999999999,0.1386
Ag-Mn-Rh-Zn,-0.26,0.1386
Ag-Mn-Rh-Zr,-0.41,0.1386
Ag-Mn-Ta-Ti,0.46,0.1386
Ag-Mn-Ta-V,0.77,0.1386
Ag-Mn-Ta-W,1.2,0.1386
Ag-Mn-Ta-Zn,0.55,0.1386
Ag-Mn-Ta-Zr,0.73,0.1386
Ag-Mn-Ti-V,0.28,0.1386
Ag-Mn-Ti-W,0.76,0.1386
Ag-Mn-Ti-Zn,-0.10999999999999999,0.1386
Ag-Mn-Ti-Zr,0.22,0.1386
Ag-Mn-V-W,1.0400000000000003,0.1386
Ag-Mn-V-Zn,0.35000000000000003,0.1386
Ag-Mn-V-Zr,0.6400000000000001,0.1386
Ag-Mn-W-Zn,1.11,0.1386
Ag-Mn-W-Zr,1.1500000000000001,0.1386
Ag-Mn-Zn-Zr,0.09000000000000002,0.1386
Ag-Mo-Nb-Ni,0.89,0.1386
Ag-Mo-Nb-Os,0.33,0.1386
Ag-Mo-Nb-Pd,0.56,0.1386
Ag-Mo-Nb-Pt,0.09000000000000008,0.1386
Ag-Mo-Nb-Re,0.8599999999999999,0.1386
Ag-Mo-Nb-Rh,0.1700000000000001,0.1386
Ag-Mo-Nb-Ta,0.9600000000000001,0.1386
Ag-Mo-Nb-Ti,0.62,0.1386
Ag-Mo-Nb-V,1.05,0.1386
Ag-Mo-Nb-W,1.3299999999999998,0.1386
Ag-Mo-Nb-Zn,0.7299999999999999,0.1386
Ag-Mo-Nb-Zr,0.78,0.1386
Ag-Mo-Ni-Os,0.49000000000000005,0.1386
Ag-Mo-Ni-Pd,0.8200000000000001,0.1386
Ag-Mo-Ni-Pt,0.56,0.1386
Ag-Mo-Ni-Re,1.0299999999999998,0.1386
Ag-Mo-Ni-Rh,0.5699999999999998,0.1386
Ag-Mo-Ni-Ta,0.8200000000000001,0.1386
Ag-Mo-Ni-Ti,0.29000000000000004,0.1386
Ag-Mo-Ni-V,0.8300000000000001,0.1386
Ag-Mo-Ni-W,1.45,0.1386
Ag-Mo-Ni-Zn,0.5499999999999999,0.1386
Ag-Mo-Ni-Zr,0.51,0.1386
Ag-Mo-Os-Pd,0.42000000000000004,0.1386
Ag-Mo-Os-Pt,0.16000000000000006,0.1386
Ag-Mo-Os-Re,0.5399999999999999,0.1386
Ag-Mo-Os-Rh,0.21999999999999997,0.1386
Ag-Mo-Os-Ta,0.22000000000000008,0.1386
Ag-Mo-Os-Ti,-0.31999999999999995,0.1386
Ag-Mo-Os-V,0.17000000000000015,0.1386
Ag-Mo-Os-W,0.96,0.1386
Ag-Mo-Os-Zn,0.2799999999999999,0.1386
Ag-Mo-Os-Zr,0.030000000000000027,0.1386
Ag-Mo-Pd-Pt,0.36999999999999994,0.1386
Ag-Mo-Pd-Re,0.95,0.1386
Ag-Mo-Pd-Rh,0.4199999999999999,0.1386
Ag-Mo-Pd-Ta,0.4999999999999999,0.1386
Ag-Mo-Pd-Ti,-0.08999999999999997,0.1386
Ag-Mo-Pd-V,0.6300000000000001,0.1386
Ag-Mo-Pd-W,1.27,0.1386
Ag-Mo-Pd-Zn,0.09999999999999992,0.1386
Ag-Mo-Pd-Zr,0.0,0.1386
Ag-Mo-Pt-Re,0.62,0.1386
Ag-Mo-Pt-Rh,0.15999999999999998,0.1386
Ag-Mo-Pt-Ta,0.029999999999999916,0.1386
Ag-Mo-Pt-Ti,-0.5799999999999998,0.1386
Ag-Mo-Pt-V,0.1700000000000002,0.1386
Ag-Mo-Pt-W,0.86,0.1386
Ag-Mo-Pt-Zn,-0.09000000000000002,0.1386
Ag-Mo-Pt-Zr,-0.48,0.1386
Ag-Mo-Re-Rh,0.5800000000000001,0.1386
Ag-Mo-Re-Ta,0.7699999999999998,0.1386
Ag-Mo-Re-Ti,0.2899999999999999,0.1386
Ag-Mo-Re-V,0.7299999999999999,0.1386
Ag-Mo-Re-W,1.47,0.1386
Ag-Mo-Re-Zn,0.8899999999999998,0.1386
Ag-Mo-Re-Zr,0.6599999999999999,0.1386
Ag-Mo-Rh-Ta,0.06999999999999995,0.1386
Ag-Mo-Rh-Ti,-0.45,0.1386
Ag-Mo-Rh-V,0.21000000000000002,0.1386
Ag-Mo-Rh-W,0.84,0.1386
Ag-Mo-Rh-Zn,0.0,0.1386
Ag-Mo-Rh-Zr,-0.30000000000000004,0.1386
Ag-Mo-Ta-Ti,0.62,0.1386
Ag-Mo-Ta-V,0.9999999999999999,0.1386
Ag-Mo-Ta-W,1.2599999999999998,0.1386
Ag-Mo-Ta-Zn,0.76,0.1386
Ag-Mo-Ta-Zr,0.79,0.1386
Ag-Mo-Ti-V,0.6400000000000001,0.1386
Ag-Mo-Ti-W,0.95,0.1386
Ag-Mo-Ti-Zn,0.23000000000000004,0.1386
Ag-Mo-Ti-Zr,0.41000000000000003,0.1386
Ag-Mo-V-W,1.3,0.1386
Ag-Mo-V-Zn,0.76,0.1386
Ag-Mo-V-Zr,0.9000000000000001,0.1386
Ag-Mo-W-Zn,1.3499999999999999,0.1386
Ag-Mo-W-Zr,1.24,0.1386
Ag-Mo-Zn-Zr,0.33,0.1386
Ag-Nb-Ni-Os,-0.05999999999999994,0.1386
Ag-Nb-Ni-Pd,0.23000000000000004,0.1386
Ag-Nb-Ni-Pt,-0.07999999999999993,0.1386
Ag-Nb-Ni-Re,0.49,0.1386
Ag-Nb-Ni-Rh,-0.010000000000000009,0.1386
Ag-Nb-Ni-Ta,0.62,0.1386
Ag-Nb-Ni-Ti,0.09000000000000008,0.1386
Ag-Nb-Ni-V,0.67,0.1386
Ag-Nb-Ni-W,1.0799999999999998,0.1386
Ag-Nb-Ni-Zn,0.11999999999999997,0.1386
Ag-Nb-Ni-Zr,0.19000000000000006,0.1386
Ag-Nb-Os-Pd,-0.24999999999999997,0.1386
Ag-Nb-Os-Pt,-0.5599999999999999,0.1386
Ag-Nb-Os-Re,-0.07999999999999996,0.1386
Ag-Nb-Os-Rh,-0.44,0.1386
Ag-Nb-Os-Ta,-0.06,0.1386
Ag-Nb-Os-Ti,-0.5999999999999999,0.1386
Ag-Nb-Os-V,-0.06999999999999984,0.1386
Ag-Nb-Os-W,0.51,0.1386
Ag-Nb-Os-Zn,-0.22999999999999995,0.1386
Ag-Nb-Os-Zr,-0.37,0.1386
Ag-Nb-Pd-Pt,-0.39,0.1386
Ag-Nb-Pd-Re,0.29000000000000004,0.1386
Ag-Nb-Pd-Rh,-0.28,0.1386
Ag-Nb-Pd-Ta,0.17999999999999994,0.1386
Ag-Nb-Pd-Ti,-0.41000000000000003,0.1386
Ag-Nb-Pd-V,0.35000000000000003,0.1386
Ag-Nb-Pd-W,0.7799999999999999,0.1386
Ag-Nb-Pd-Zn,-0.45,0.1386
Ag-Nb-Pd-Zr,-0.44000000000000006,0.1386
Ag-Nb-Pt-Re,-0.08999999999999997,0.1386
Ag-Nb-Pt-Rh,-0.59,0.1386
Ag-Nb-Pt-Ta,-0.3400000000000001,0.1386
Ag-Nb-Pt-Ti,-0.95,0.1386
Ag-Nb-Pt-V,-0.16000000000000003,0.1386
Ag-Nb-Pt-W,0.31999999999999995,0.1386
Ag-Nb-Pt-Zn,-0.6900000000000001,0.1386
Ag-Nb-Pt-Zr,-0.97,0.1386
Ag-Nb-Re-Rh,-0.07000000000000006,0.1386
Ag-Nb-Re-Ta,0.49999999999999983,0.1386
Ag-Nb-Re-Ti,0.020000000000000018,0.1386
Ag-Nb-Re-V,0.5000000000000001,0.1386
Ag-Nb-Re-W,1.03,0.1386
Ag-Nb-Re-Zn,0.3899999999999999,0.1386
Ag-Nb-Re-Zr,0.27,0.1386
Ag-Nb-Rh-Ta,-0.24000000000000005,0.1386
Ag-Nb-Rh-Ti,-0.76,0.1386
Ag-Nb-Rh-V,-0.06,0.1386
Ag-Nb-Rh-W,0.36,0.1386
Ag-Nb-Rh-Zn,-0.54,0.1386
Ag-Nb-Rh-Zr,-0.73,0.1386
Ag-Nb-Ta-Ti,0.69,0.1386
Ag-Nb-Ta-V,1.11,0.1386
Ag-Nb-Ta-W,1.16,0.1386
Ag-Nb-Ta-Zn,0.5999999999999999,0.1386
Ag-Nb-Ta-Zr,0.74,0.1386
Ag-Nb-Ti-V,0.75,0.1386
Ag-Nb-Ti-W,0.8499999999999999,0.1386
Ag-Nb-Ti-Zn,0.06999999999999998,0.1386
Ag-Nb-Ti-Zr,0.36,0.1386
Ag-Nb-V-W,1.24,0.1386
Ag-Nb-V-Zn,0.6400000000000001,0.1386
Ag-Nb-V-Zr,0.89,0.1386
Ag-Nb-W-Zn,1.0199999999999998,0.1386
Ag-Nb-W-Zr,1.02,0.1386
Ag-Nb-Zn-Zr,0.04999999999999999,0.1386
Ag-Ni-Os-Pd,0.04999999999999996,0.1386
Ag-Ni-Os-Pt,-0.050000000000000044,0.1386
Ag-Ni-Os-Re,0.1299999999999999,0.1386
Ag-Ni-Os-Rh,-5.551115123125783e-17,0.1386
Ag-Ni-Os-Ta,-0.16000000000000003,0.1386
Ag-Ni-Os-Ti,-0.8899999999999999,0.1386
Ag-Ni-Os-V,-0.25,0.1386
Ag-Ni-Os-W,0.6699999999999997,0.1386
Ag-Ni-Os-Zn,-0.37,0.1386
Ag-Ni-Os-Zr,-0.6000000000000001,0.1386
Ag-Ni-Pd-Pt,0.22,0.1386
Ag-Ni-Pd-Re,0.6000000000000001,0.1386
Ag-Ni-Pd-Rh,0.26,0.1386
Ag-Ni-Pd-Ta,0.18000000000000005,0.1386
Ag-Ni-Pd-Ti,-0.6000000000000001,0.1386
Ag-Ni-Pd-V,0.27,0.1386
Ag-Ni-Pd-W,1.04,0.1386
Ag-Ni-Pd-Zn,-0.49,0.1386
Ag-Ni-Pd-Zr,-0.5700000000000001,0.1386
Ag-Ni-Pt-Re,0.42999999999999994,0.1386
Ag-Ni-Pt-Rh,0.15999999999999998,0.1386
Ag-Ni-Pt-Ta,-0.13000000000000012,0.1386
Ag-Ni-Pt-Ti,-0.9299999999999999,0.1386
Ag-Ni-Pt-V,-0.02999999999999997,0.1386
Ag-Ni-Pt-W,0.7899999999999999,0.1386
Ag-Ni-Pt-Zn,-0.52,0.1386
Ag-Ni-Pt-Zr,-0.89,0.1386
Ag-Ni-Re-Rh,0.38000000000000006,0.1386
Ag-Ni-Re-Ta,0.41,0.1386
Ag-Ni-Re-Ti,-0.2599999999999999,0.1386
Ag-Ni-Re-V,0.32999999999999996,0.1386
Ag-Ni-Re-W,1.2,0.1386
Ag-Ni-Re-Zn,0.2600000000000001,0.1386
Ag-Ni-Re-Zr,0.050000000000000044,0.1386
Ag-Ni-Rh-Ta,-0.1000000000000002,0.1386
Ag-Ni-Rh-Ti,-0.81,0.1386
Ag-Ni-Rh-V,5.551115123125783e-17,0.1386
Ag-Ni-Rh-W,0.7599999999999998,0.1386
Ag-Ni-Rh-Zn,-0.44000000000000006,0.1386
Ag-Ni-Rh-Zr,-0.72,0.1386
Ag-Ni-Ta-Ti,0.09999999999999998,0.1386
Ag-Ni-Ta-V,0.6299999999999999,0.1386
Ag-Ni-Ta-W,1.02,0.1386
Ag-Ni-Ta-Zn,0.15999999999999998,0.1386
Ag-Ni-Ta-Zr,0.2099999999999999,0.1386
Ag-Ni-Ti-V,0.0800000000000001,0.1386
Ag-Ni-Ti-W,0.52,0.1386
Ag-Ni-Ti-Zn,-0.56,0.1386
Ag-Ni-Ti-Zr,-0.36,0.1386
Ag-Ni-V-W,1.0200000000000002,0.1386
Ag-Ni-V-Zn,0.12000000000000006,0.1386
Ag-Ni-V-Zr,0.28,0.1386
Ag-Ni-W-Zn,0.84,0.1386
Ag-Ni-W-Zr,0.7499999999999999,0.1386
Ag-Ni-Zn-Zr,-0.52,0.1386
Ag-Os-Pd-Pt,-0.09999999999999999,0.1386
Ag-Os-Pd-Re,0.19000000000000003,0.1386
Ag-Os-Pd-Rh,-0.010000000000000009,0.1386
Ag-Os-Pd-Ta,-0.3400000000000001,0.1386
Ag-Os-Pd-Ti,-1.13,0.1386
Ag-Os-Pd-V,-0.30999999999999994,0.1386
Ag-Os-Pd-W,0.63,0.1386
Ag-Os-Pd-Zn,-0.68,0.1386
Ag-Os-Pd-Zr,-0.9700000000000001,0.1386
Ag-Os-Pt-Re,0.020000000000000018,0.1386
Ag-Os-Pt-Rh,-0.11,0.1386
Ag-Os-Pt-Ta,-0.6500000000000001,0.1386
Ag-Os-Pt-Ti,-1.46,0.1386
Ag-Os-Pt-V,-0.6099999999999999,0.1386
Ag-Os-Pt-W,0.37999999999999995,0.1386
Ag-Os-Pt-Zn,-0.71,0.1386
Ag-Os-Pt-Zr,-1.29,0.1386
Ag-Os-Re-Rh,0.019999999999999907,0.1386
Ag-Os-Re-Ta,-0.20000000000000023,0.1386
Ag-Os-Re-Ti,-0.88,0.1386
Ag-Os-Re-V,-0.33999999999999997,0.1386
Ag-Os-Re-W,0.7,0.1386
Ag-Os-Re-Zn,-0.020000000000000122,0.1386
Ag-Os-Re-Zr,-0.44000000000000006,0.1386
Ag-Os-Rh-Ta,-0.5700000000000001,0.1386
Ag-Os-Rh-Ti,-1.29,0.1386
Ag-Os-Rh-V,-0.53,0.1386
Ag-Os-Rh-W,0.4,0.1386
Ag-Os-Rh-Zn,-0.5800000000000001,0.1386
Ag-Os-Rh-Zr,-1.07,0.1386
Ag-Os-Ta-Ti,-0.63,0.1386
Ag-Os-Ta-V,-0.15000000000000005,0.1386
Ag-Os-Ta-W,0.4099999999999999,0.1386
Ag-Os-Ta-Zn,-0.23,0.1386
Ag-Os-Ta-Zr,-0.39000000000000007,0.1386
Ag-Os-Ti-V,-0.71,0.1386
Ag-Os-Ti-W,-0.10000000000000009,0.1386
Ag-Os-Ti-Zn,-0.96,0.1386
Ag-Os-Ti-Zr,-0.97,0.1386
Ag-Os-V-W,0.3500000000000002,0.1386
Ag-Os-V-Zn,-0.32999999999999996,0.1386
Ag-Os-V-Zr,-0.3799999999999999,0.1386
Ag-Os-W-Zn,0.56,0.1386
Ag-Os-W-Zr,0.2599999999999999,0.1386
Ag-Os-Zn-Zr,-0.79,0.1386
Ag-Pd-Pt-Re,0.37,0.1386
Ag-Pd-Pt-Rh,0.030000000000000013,0.1386
Ag-Pd-Pt-Ta,-0.43000000000000005,0.1386
Ag-Pd-Pt-Ti,-1.29,0.1386
Ag-Pd-Pt-V,-0.20999999999999996,0.1386
Ag-Pd-Pt-W,0.63,0.1386
Ag-Pd-Pt-Zn,-0.95,0.1386
Ag-Pd-Pt-Zr,-1.38,0.1386
Ag-Pd-Re-Rh,0.36000000000000004,0.1386
Ag-Pd-Re-Ta,0.22000000000000003,0.1386
Ag-Pd-Re-Ti,-0.51,0.1386
Ag-Pd-Re-V,0.26,0.1386
Ag-Pd-Re-W,1.15,0.1386
Ag-Pd-Re-Zn,-0.05999999999999999,0.1386
Ag-Pd-Re-Zr,-0.33000000000000007,0.1386
Ag-Pd-Rh-Ta,-0.36000000000000004,0.1386
Ag-Pd-Rh-Ti,-1.13,0.1386
Ag-Pd-Rh-V,-0.13999999999999996,0.1386
Ag-Pd-Rh-W,0.6399999999999999,0.1386
Ag-Pd-Rh-Zn,-0.8300000000000001,0.1386
Ag-Pd-Rh-Zr,-1.17,0.1386
Ag-Pd-Ta-Ti,-0.39000000000000007,0.1386
Ag-Pd-Ta-V,0.3199999999999999,0.1386
Ag-Pd-Ta-W,0.73,0.1386
Ag-Pd-Ta-Zn,-0.4,0.1386
Ag-Pd-Ta-Zr,-0.4100000000000001,0.1386
Ag-Pd-Ti-V,-0.29,0.1386
Ag-Pd-Ti-W,0.16999999999999998,0.1386
Ag-Pd-Ti-Zn,-1.18,0.1386
Ag-Pd-Ti-Zr,-1.04,0.1386
Ag-Pd-V-W,0.8499999999999999,0.1386
Ag-Pd-V-Zn,-0.32,0.1386
Ag-Pd-V-Zr,-0.22000000000000006,0.1386
Ag-Pd-W-Zn,0.42000000000000004,0.1386
Ag-Pd-W-Zr,0.2699999999999999,0.1386
Ag-Pd-Zn-Zr,-1.27,0.1386
Ag-Pt-Re-Rh,0.18999999999999995,0.1386
Ag-Pt-Re-Ta,-0.1600000000000001,0.1386
Ag-Pt-Re-Ti,-0.9099999999999999,0.1386
Ag-Pt-Re-V,-0.10999999999999993,0.1386
Ag-Pt-Re-W,0.8300000000000001,0.1386
Ag-Pt-Re-Zn,-0.16000000000000003,0.1386
Ag-Pt-Re-Zr,-0.72,0.1386
Ag-Pt-Rh-Ta,-0.6700000000000002,0.1386
Ag-Pt-Rh-Ti,-1.46,0.1386
Ag-Pt-Rh-V,-0.43999999999999995,0.1386
Ag-Pt-Rh-W,0.39,0.1386
Ag-Pt-Rh-Zn,-0.8600000000000001,0.1386
Ag-Pt-Rh-Zr,-1.4899999999999998,0.1386
Ag-Pt-Ta-Ti,-0.93,0.1386
Ag-Pt-Ta-V,-0.19000000000000003,0.1386
Ag-Pt-Ta-W,0.26999999999999996,0.1386
Ag-Pt-Ta-Zn,-0.6400000000000001,0.1386
Ag-Pt-Ta-Zr,-0.94,0.1386
Ag-Pt-Ti-V,-0.8199999999999998,0.1386
Ag-Pt-Ti-W,-0.31,0.1386
Ag-Pt-Ti-Zn,-1.44,0.1386
Ag-Pt-Ti-Zr,-1.5899999999999999,0.1386
Ag-Pt-V-W,0.4000000000000001,0.1386
Ag-Pt-V-Zn,-0.55,0.1386
Ag-Pt-V-Zr,-0.7399999999999999,0.1386
Ag-Pt-W-Zn,0.24000000000000007,0.1386
Ag-Pt-W-Zr,-0.19999999999999996,0.1386
Ag-Pt-Zn-Zr,-1.52,0.1386
Ag-Re-Rh-Ta,-0.1800000000000001,0.1386
Ag-Re-Rh-Ti,-0.8399999999999999,0.1386
Ag-Re-Rh-V,-0.12999999999999984,0.1386
