,mix_enthalpy,config_entropy
Au-Cr-Re,0.6799999999999999,0.1099
Au-Cr-Rh,0.39999999999999997,0.1099
Au-Cr-Ta,0.53,0.1099
Au-Cr-Ti,0.10999999999999997,0.1099
Au-Cr-V,0.44,0.1099
Au-Cr-W,0.92,0.1099
Au-Cr-Zn,0.33999999999999997,0.1099
Au-Cr-Zr,0.27999999999999997,0.1099
Au-Cu-Fe,0.36,0.1099
Au-Cu-Hf,-0.47,0.1099
Au-Cu-Ir,-0.09000000000000001,0.1099
Au-Cu-Mg,-0.5,0.1099
Au-Cu-Mn,0.17,0.1099
Au-Cu-Mo,0.54,0.1099
Au-Cu-Nb,0.15,0.1099
Au-Cu-Ni,0.12,0.1099
Au-Cu-Os,-0.010000000000000009,0.1099
Au-Cu-Pd,-0.12,0.1099
Au-Cu-Pt,-0.03,0.1099
Au-Cu-Re,0.46,0.1099
Au-Cu-Rh,-0.009999999999999995,0.1099
Au-Cu-Ta,0.16999999999999998,0.1099
Au-Cu-Ti,-0.37,0.1099
Au-Cu-V,0.23,0.1099
Au-Cu-W,0.75,0.1099
Au-Cu-Zn,-0.32,0.1099
Au-Cu-Zr,-0.41000000000000003,0.1099
Au-Fe-Hf,-0.28,0.1099
Au-Fe-Ir,0.0,0.1099
Au-Fe-Mg,-0.09999999999999995,0.1099
Au-Fe-Mn,0.21,0.1099
Au-Fe-Mo,0.5700000000000001,0.1099
Au-Fe-Nb,0.21,0.1099
Au-Fe-Ni,0.23,0.1099
Au-Fe-Os,0.020000000000000018,0.1099
Au-Fe-Pd,0.22999999999999998,0.1099
Au-Fe-Pt,0.21,0.1099
Au-Fe-Re,0.45,0.1099
Au-Fe-Rh,0.1,0.1099
Au-Fe-Ta,0.19,0.1099
Au-Fe-Ti,-0.32,0.1099
Au-Fe-V,0.14,0.1099
Au-Fe-W,0.7200000000000001,0.1099
Au-Fe-Zn,-0.05999999999999999,0.1099
Au-Fe-Zr,-0.18000000000000002,0.1099
Au-Hf-Ir,-1.3199999999999998,0.1099
Au-Hf-Mg,-0.8599999999999999,0.1099
Au-Hf-Mn,-0.4,0.1099
Au-Hf-Mo,-0.22999999999999998,0.1099
Au-Hf-Nb,-0.45999999999999996,0.1099
Au-Hf-Ni,-0.63,0.1099
Au-Hf-Os,-0.94,0.1099
Au-Hf-Pd,-1.0699999999999998,0.1099
Au-Hf-Pt,-1.28,0.1099
Au-Hf-Re,-0.43999999999999995,0.1099
Au-Hf-Rh,-1.18,0.1099
Au-Hf-Ta,-0.39999999999999997,0.1099
Au-Hf-Ti,-0.79,0.1099
Au-Hf-V,-0.25999999999999995,0.1099
Au-Hf-W,-0.009999999999999962,0.1099
Au-Hf-Zn,-0.81,0.1099
Au-Hf-Zr,-0.8700000000000001,0.1099
Au-Ir-Mg,-0.8099999999999999,0.1099
Au-Ir-Mn,-0.19,0.1099
Au-Ir-Mo,-0.02999999999999997,0.1099
Au-Ir-Nb,-0.56,0.1099
Au-Ir-Ni,-0.04000000000000001,0.1099
Au-Ir-Os,-0.29,0.1099
Au-Ir-Pd,-0.060000000000000005,0.1099
Au-Ir-Pt,0.030000000000000013,0.1099
Au-Ir-Re,-0.05999999999999994,0.1099
Au-Ir-Rh,-0.13999999999999996,0.1099
Au-Ir-Ta,-0.61,0.1099
Au-Ir-Ti,-1.1600000000000001,0.1099
Au-Ir-V,-0.44,0.1099
Au-Ir-W,0.12000000000000005,0.1099
Au-Ir-Zn,-0.5,0.1099
Au-Ir-Zr,-1.16,0.1099
Au-Mg-Mn,-0.19999999999999996,0.1099
Au-Mg-Mo,0.06000000000000005,0.1099
Au-Mg-Nb,-0.24999999999999997,0.1099
Au-Mg-Ni,-0.42,0.1099
Au-Mg-Os,-0.5599999999999999,0.1099
Au-Mg-Pd,-1.05,0.1099
Au-Mg-Pt,-1.07,0.1099
Au-Mg-Re,-0.059999999999999956,0.1099
Au-Mg-Rh,-0.82,0.1099
Au-Mg-Ta,-0.14999999999999997,0.1099
Au-Mg-Ti,-0.7000000000000001,0.1099
Au-Mg-V,-0.06,0.1099
Au-Mg-W,0.32000000000000006,0.1099
Au-Mg-Zn,-0.7599999999999999,0.1099
Au-Mg-Zr,-0.84,0.1099
Au-Mn-Mo,0.37000000000000005,0.1099
Au-Mn-Nb,0.049999999999999996,0.1099
Au-Mn-Ni,0.13,0.1099
Au-Mn-Os,-0.17,0.1099
Au-Mn-Pd,-0.12,0.1099
Au-Mn-Pt,-0.16,0.1099
Au-Mn-Re,0.24,0.1099
Au-Mn-Rh,-0.06,0.1099
Au-Mn-Ta,0.020000000000000004,0.1099
Au-Mn-Ti,-0.47000000000000003,0.1099
Au-Mn-V,-0.08000000000000002,0.1099
Au-Mn-W,0.51,0.1099
Au-Mn-Zn,-0.18,0.1099
Au-Mn-Zr,-0.28,0.1099
Au-Mo-Nb,0.2,0.1099
Au-Mo-Ni,0.43,0.1099
Au-Mo-Os,0.18000000000000002,0.1099
Au-Mo-Pd,0.29000000000000004,0.1099
Au-Mo-Pt,0.15000000000000002,0.1099
Au-Mo-Re,0.55,0.1099
Au-Mo-Rh,0.14,0.1099
Au-Mo-Ta,0.17000000000000004,0.1099
Au-Mo-Ti,-0.19,0.1099
Au-Mo-V,0.27,0.1099
Au-Mo-W,0.6900000000000001,0.1099
Au-Mo-Zn,0.15000000000000002,0.1099
Au-Mo-Zr,-0.1,0.1099
Au-Nb-Ni,0.0,0.1099
Au-Nb-Os,-0.33,0.1099
Au-Nb-Pd,-0.26,0.1099
Au-Nb-Pt,-0.45,0.1099
Au-Nb-Re,0.04999999999999999,0.1099
Au-Nb-Rh,-0.4,0.1099
Au-Nb-Ta,0.01,0.1099
Au-Nb-Ti,-0.35000000000000003,0.1099
Au-Nb-V,0.15000000000000002,0.1099
Au-Nb-W,0.36,0.1099
Au-Nb-Zn,-0.24,0.1099
Au-Nb-Zr,-0.38,0.1099
Au-Ni-Os,-0.06,0.1099
Au-Ni-Pd,0.11000000000000001,0.1099
Au-Ni-Pt,0.12999999999999998,0.1099
Au-Ni-Re,0.33,0.1099
Au-Ni-Rh,0.10999999999999999,0.1099
Au-Ni-Ta,-0.01999999999999999,0.1099
Au-Ni-Ti,-0.5700000000000001,0.1099
Au-Ni-V,0.04000000000000001,0.1099
Au-Ni-W,0.59,0.1099
Au-Ni-Zn,-0.31,0.1099
Au-Ni-Zr,-0.54,0.1099
Au-Os-Pd,-0.060000000000000026,0.1099
Au-Os-Pt,-0.04000000000000001,0.1099
Au-Os-Re,0.07,0.1099
Au-Os-Rh,-0.010000000000000009,0.1099
Au-Os-Ta,-0.39,0.1099
Au-Os-Ti,-0.95,0.1099
Au-Os-V,-0.39,0.1099
Au-Os-W,0.33,0.1099
Au-Os-Zn,-0.35,0.1099
Au-Os-Zr,-0.79,0.1099
Au-Pd-Pt,0.009999999999999997,0.1099
Au-Pd-Re,0.32000000000000006,0.1099
Au-Pd-Rh,0.030000000000000006,0.1099
Au-Pd-Ta,-0.27,0.1099
Au-Pd-Ti,-0.88,0.1099
Au-Pd-V,-0.09000000000000002,0.1099
Au-Pd-W,0.48000000000000004,0.1099
Au-Pd-Zn,-0.69,0.1099
Au-Pd-Zr,-0.98,0.1099
Au-Pt-Re,0.27,0.1099
Au-Pt-Rh,0.05,0.1099
Au-Pt-Ta,-0.46,0.1099
Au-Pt-Ti,-1.0899999999999999,0.1099
Au-Pt-V,-0.27,0.1099
Au-Pt-W,0.35000000000000003,0.1099
Au-Pt-Zn,-0.6,0.1099
Au-Pt-Zr,-1.18,0.1099
Au-Re-Rh,0.2,0.1099
Au-Re-Ta,0.010000000000000009,0.1099
Au-Re-Ti,-0.49,0.1099
Au-Re-V,0.020000000000000018,0.1099
Au-Re-W,0.69,0.1099
Au-Re-Zn,0.11000000000000003,0.1099
Au-Re-Zr,-0.31,0.1099
Au-Rh-Ta,-0.45,0.1099
Au-Rh-Ti,-0.99,0.1099
Au-Rh-V,-0.26,0.1099
Au-Rh-W,0.30000000000000004,0.1099
Au-Rh-Zn,-0.54,0.1099
Au-Rh-Zr,-1.03,0.1099
Au-Ta-Ti,-0.3,0.1099
Au-Ta-V,0.15,0.1099
Au-Ta-W,0.34,0.1099
Au-Ta-Zn,-0.16,0.1099
Au-Ta-Zr,-0.32,0.1099
Au-Ti-V,-0.23,0.1099
Au-Ti-W,0.010000000000000009,0.1099
Au-Ti-Zn,-0.71,0.1099
Au-Ti-Zr,-0.72,0.1099
Au-V-W,0.43,0.1099
Au-V-Zn,-0.11,0.1099
Au-V-Zr,-0.16000000000000006,0.1099
Au-W-Zn,0.41000000000000003,0.1099
Au-W-Zr,0.11,0.1099
Au-Zn-Zr,-0.8,0.1099
Cd-Co-Cr,0.95,0.1099
Cd-Co-Cu,0.39,0.1099
Cd-Co-Fe,0.5700000000000001,0.1099
Cd-Co-Hf,-0.010000000000000009,0.1099
Cd-Co-Ir,0.009999999999999981,0.1099
Cd-Co-Mg,0.26,0.1099
Cd-Co-Mn,0.51,0.1099
Cd-Co-Mo,0.71,0.1099
Cd-Co-Nb,0.44,0.1099
Cd-Co-Ni,0.30999999999999994,0.1099
Cd-Co-Os,0.15999999999999998,0.1099
Cd-Co-Pd,0.0,0.1099
Cd-Co-Pt,-0.03,0.1099
Cd-Co-Re,0.59,0.1099
Cd-Co-Rh,0.03999999999999998,0.1099
Cd-Co-Ta,0.46,0.1099
Cd-Co-Ti,-0.020000000000000018,0.1099
Cd-Co-V,0.42000000000000004,0.1099
Cd-Co-W,0.89,0.1099
Cd-Co-Zn,0.21000000000000002,0.1099
Cd-Co-Zr,0.06999999999999998,0.1099
Cd-Cr-Cu,0.96,0.1099
Cd-Cr-Fe,0.97,0.1099
Cd-Cr-Hf,0.73,0.1099
Cd-Cr-Ir,0.30000000000000004,0.1099
Cd-Cr-Mg,0.95,0.1099
Cd-Cr-Mn,0.84,0.1099
Cd-Cr-Mo,1.08,0.1099
Cd-Cr-Nb,0.9500000000000001,0.1099
Cd-Cr-Ni,0.76,0.1099
Cd-Cr-Os,0.45999999999999996,0.1099
Cd-Cr-Pd,0.45999999999999996,0.1099
Cd-Cr-Pt,0.29,0.1099
Cd-Cr-Re,0.9099999999999999,0.1099
Cd-Cr-Rh,0.38999999999999996,0.1099
Cd-Cr-Ta,0.9999999999999999,0.1099
Cd-Cr-Ti,0.62,0.1099
Cd-Cr-V,0.8399999999999999,0.1099
Cd-Cr-W,1.2500000000000002,0.1099
Cd-Cr-Zn,0.78,0.1099
Cd-Cr-Zr,0.8,0.1099
Cd-Cu-Fe,0.53,0.1099
Cd-Cu-Hf,-0.04000000000000001,0.1099
Cd-Cu-Ir,-0.18000000000000002,0.1099
Cd-Cu-Mg,-0.07,0.1099
Cd-Cu-Mn,0.44,0.1099
Cd-Cu-Mo,0.69,0.1099
Cd-Cu-Nb,0.42000000000000004,0.1099
Cd-Cu-Ni,0.16,0.1099
Cd-Cu-Os,0.03999999999999998,0.1099
Cd-Cu-Pd,-0.32,0.1099
Cd-Cu-Pt,-0.27,0.1099
Cd-Cu-Re,0.55,0.1099
Cd-Cu-Rh,-0.16000000000000003,0.1099
Cd-Cu-Ta,0.5,0.1099
Cd-Cu-Ti,-6.938893903907228e-18,0.1099
Cd-Cu-V,0.49,0.1099
Cd-Cu-W,0.9400000000000001,0.1099
Cd-Cu-Zn,-0.020000000000000004,0.1099
Cd-Cu-Zr,-0.030000000000000006,0.1099
Cd-Fe-Hf,0.20000000000000004,0.1099
Cd-Fe-Ir,-0.03999999999999998,0.1099
Cd-Fe-Mg,0.38,0.1099
Cd-Fe-Mn,0.53,0.1099
Cd-Fe-Mo,0.77,0.1099
Cd-Fe-Nb,0.53,0.1099
Cd-Fe-Ni,0.32,0.1099
Cd-Fe-Os,0.12,0.1099
Cd-Fe-Pd,0.08000000000000003,0.1099
Cd-Fe-Pt,0.020000000000000025,0.1099
Cd-Fe-Re,0.59,0.1099
Cd-Fe-Rh,0.0,0.1099
Cd-Fe-Ta,0.5700000000000001,0.1099
Cd-Fe-Ti,0.1,0.1099
Cd-Fe-V,0.45000000000000007,0.1099
Cd-Fe-W,0.9600000000000001,0.1099
Cd-Fe-Zn,0.29000000000000004,0.1099
Cd-Fe-Zr,0.25,0.1099
Cd-Hf-Ir,-1.1,0.1099
Cd-Hf-Mg,-0.12000000000000002,0.1099
Cd-Hf-Mn,0.18,0.1099
Cd-Hf-Mo,0.22999999999999998,0.1099
Cd-Hf-Nb,0.12000000000000002,0.1099
Cd-Hf-Ni,-0.28,0.1099
Cd-Hf-Os,-0.5800000000000001,0.1099
Cd-Hf-Pd,-0.96,0.1099
Cd-Hf-Pt,-1.21,0.1099
Cd-Hf-Re,-0.03999999999999998,0.1099
Cd-Hf-Rh,-1.02,0.1099
Cd-Hf-Ta,0.24,0.1099
Cd-Hf-Ti,-0.11000000000000001,0.1099
Cd-Hf-V,0.31,0.1099
Cd-Hf-W,0.49000000000000005,0.1099
Cd-Hf-Zn,-0.2,0.1099
Cd-Hf-Zr,-0.18,0.1099
Cd-Ir-Mg,-0.59,0.1099
Cd-Ir-Mn,-0.13,0.1099
Cd-Ir-Mo,-0.09000000000000002,0.1099
Cd-Ir-Nb,-0.5,0.1099
Cd-Ir-Ni,-0.21000000000000002,0.1099
Cd-Ir-Os,-0.45,0.1099
Cd-Ir-Pd,-0.47,0.1099
Cd-Ir-Pt,-0.42,0.1099
Cd-Ir-Re,-0.18,0.1099
Cd-Ir-Rh,-0.5,0.1099
Cd-Ir-Ta,-0.49,0.1099
Cd-Ir-Ti,-1.0,0.1099
Cd-Ir-V,-0.39,0.1099
Cd-Ir-W,0.10000000000000003,0.1099
Cd-Ir-Zn,-0.41000000000000003,0.1099
Cd-Ir-Zr,-0.99,0.1099
Cd-Mg-Mn,0.38,0.1099
Cd-Mg-Mo,0.52,0.1099
Cd-Mg-Nb,0.33,0.1099
Cd-Mg-Ni,-0.07,0.1099
Cd-Mg-Os,-0.2,0.1099
Cd-Mg-Pd,-0.9400000000000001,0.1099
Cd-Mg-Pt,-1.0,0.1099
Cd-Mg-Re,0.34,0.1099
Cd-Mg-Rh,-0.66,0.1099
Cd-Mg-Ta,0.49,0.1099
Cd-Mg-Ti,-0.020000000000000004,0.1099
Cd-Mg-V,0.51,0.1099
Cd-Mg-W,0.8200000000000001,0.1099
Cd-Mg-Zn,-0.15000000000000002,0.1099
Cd-Mg-Zr,-0.15,0.1099
Cd-Mn-Mo,0.6699999999999999,0.1099
Cd-Mn-Nb,0.47,0.1099
Cd-Mn-Ni,0.31999999999999995,0.1099
Cd-Mn-Os,0.02999999999999997,0.1099
Cd-Mn-Pd,-0.16999999999999998,0.1099
Cd-Mn-Pt,-0.25,0.1099
Cd-Mn-Re,0.48,0.1099
Cd-Mn-Rh,-0.060000000000000026,0.1099
Cd-Mn-Ta,0.5,0.1099
Cd-Mn-Ti,0.04999999999999999,0.1099
Cd-Mn-V,0.33,0.1099
Cd-Mn-W,0.85,0.1099
Cd-Mn-Zn,0.27,0.1099
Cd-Mn-Zr,0.24999999999999997,0.1099
Cd-Mo-Nb,0.5,0.1099
Cd-Mo-Ni,0.49999999999999994,0.1099
Cd-Mo-Os,0.26,0.1099
Cd-Mo-Pd,0.12,0.1099
Cd-Mo-Pt,-0.06,0.1099
Cd-Mo-Re,0.6699999999999999,0.1099
Cd-Mo-Rh,0.019999999999999962,0.1099
Cd-Mo-Ta,0.5299999999999999,0.1099
Cd-Mo-Ti,0.20999999999999996,0.1099
Cd-Mo-V,0.5599999999999999,0.1099
Cd-Mo-W,0.91,0.1099
Cd-Mo-Zn,0.48,0.1099
Cd-Mo-Zr,0.30999999999999994,0.1099
Cd-Nb-Ni,0.19000000000000003,0.1099
Cd-Nb-Os,-0.13,0.1099
Cd-Nb-Pd,-0.30999999999999994,0.1099
Cd-Nb-Pt,-0.54,0.1099
Cd-Nb-Re,0.29000000000000004,0.1099
Cd-Nb-Rh,-0.4,0.1099
Cd-Nb-Ta,0.49,0.1099
Cd-Nb-Ti,0.17,0.1099
Cd-Nb-V,0.56,0.1099
Cd-Nb-W,0.7,0.1099
Cd-Nb-Zn,0.21000000000000002,0.1099
Cd-Nb-Zr,0.15000000000000002,0.1099
Cd-Ni-Os,-0.08999999999999997,0.1099
Cd-Ni-Pd,-0.16999999999999998,0.1099
Cd-Ni-Pt,-0.19,0.1099
Cd-Ni-Re,0.33999999999999997,0.1099
Cd-Ni-Rh,-0.12000000000000002,0.1099
Cd-Ni-Ta,0.23,0.1099
Cd-Ni-Ti,-0.27999999999999997,0.1099
Cd-Ni-V,0.22,0.1099
Cd-Ni-W,0.7,0.1099
Cd-Ni-Zn,-0.09,0.1099
Cd-Ni-Zr,-0.24,0.1099
Cd-Os-Pd,-0.33,0.1099
Cd-Os-Pt,-0.35,0.1099
Cd-Os-Re,0.08999999999999997,0.1099
Cd-Os-Rh,-0.23000000000000004,0.1099
Cd-Os-Ta,-0.13000000000000006,0.1099
Cd-Os-Ti,-0.65,0.1099
Cd-Os-V,-0.2,0.1099
Cd-Os-W,0.45,0.1099
Cd-Os-Zn,-0.12,0.1099
Cd-Os-Zr,-0.48,0.1099
Cd-Pd-Pt,-0.55,0.1099
Cd-Pd-Re,0.09,0.1099
Cd-Pd-Rh,-0.44,0.1099
Cd-Pd-Ta,-0.26,0.1099
Cd-Pd-Ti,-0.8300000000000001,0.1099
Cd-Pd-V,-0.15000000000000002,0.1099
Cd-Pd-W,0.35000000000000003,0.1099
Cd-Pd-Zn,-0.71,0.1099
Cd-Pd-Zr,-0.92,0.1099
Cd-Pt-Re,0.0,0.1099
Cd-Pt-Rh,-0.46,0.1099
Cd-Pt-Ta,-0.49000000000000005,0.1099
Cd-Pt-Ti,-1.08,0.1099
Cd-Pt-V,-0.37,0.1099
Cd-Pt-W,0.18000000000000005,0.1099
Cd-Pt-Zn,-0.66,0.1099
Cd-Pt-Zr,-1.16,0.1099
Cd-Re-Rh,0.019999999999999962,0.1099
Cd-Re-Ta,0.3099999999999999,0.1099
Cd-Re-Ti,-0.15000000000000002,0.1099
Cd-Re-V,0.2499999999999999,0.1099
Cd-Re-W,0.85,0.1099
Cd-Re-Zn,0.38,0.1099
Cd-Re-Zr,0.03999999999999998,0.1099
Cd-Rh-Ta,-0.39000000000000007,0.1099
Cd-Rh-Ti,-0.89,0.1099
Cd-Rh-V,-0.27,0.1099
Cd-Rh-W,0.22,0.1099
Cd-Rh-Zn,-0.51,0.1099
Cd-Rh-Zr,-0.9199999999999999,0.1099
Cd-Ta-Ti,0.27999999999999997,0.1099
Cd-Ta-V,0.62,0.1099
Cd-Ta-W,0.7400000000000001,0.1099
Cd-Ta-Zn,0.35,0.1099
Cd-Ta-Zr,0.26999999999999996,0.1099
Cd-Ti-V,0.27999999999999997,0.1099
Cd-Ti-W,0.45,0.1099
Cd-Ti-Zn,-0.16,0.1099
Cd-Ti-Zr,-0.09,0.1099
Cd-V-W,0.76,0.1099
Cd-V-Zn,0.32999999999999996,0.1099
Cd-V-Zr,0.36,0.1099
Cd-W-Zn,0.78,0.1099
Cd-W-Zr,0.56,0.1099
Cd-Zn-Zr,-0.24,0.1099
Co-Cr-Cu,0.48,0.1099
Co-Cr-Fe,0.25,0.1099
Co-Cr-Hf,0.07,0.1099
Co-Cr-Ir,-0.3,0.1099
Co-Cr-Mg,0.66,0.1099
Co-Cr-Mn,0.12000000000000001,0.1099
Co-Cr-Mo,0.32,0.1099
Co-Cr-Nb,0.24000000000000002,0.1099
Co-Cr-Ni,0.14,0.1099
Co-Cr-Os,-0.35,0.1099
Co-Cr-Pd,0.31,0.1099
Co-Cr-Pt,-0.009999999999999995,0.1099
Co-Cr-Re,0.030000000000000013,0.1099
Co-Cr-Rh,-0.039999999999999994,0.1099
Co-Cr-Ta,0.13,0.1099
Co-Cr-Ti,-0.13,0.1099
Co-Cr-V,-0.06999999999999999,0.1099
Co-Cr-W,0.33,0.1099
Co-Cr-Zn,0.18000000000000002,0.1099
Co-Cr-Zr,0.28,0.1099
Co-Cu-Fe,0.35,0.1099
Co-Cu-Hf,-0.16000000000000003,0.1099
Co-Cu-Ir,-0.24000000000000002,0.1099
Co-Cu-Mg,0.18,0.1099
Co-Cu-Mn,0.26,0.1099
Co-Cu-Mo,0.47000000000000003,0.1099
Co-Cu-Nb,0.25,0.1099
Co-Cu-Ni,0.07999999999999999,0.1099
Co-Cu-Os,-0.23,0.1099
Co-Cu-Pd,0.06999999999999999,0.1099
Co-Cu-Pt,-0.03,0.1099
Co-Cu-Re,0.21000000000000002,0.1099
Co-Cu-Rh,-0.05,0.1099
Co-Cu-Ta,0.16999999999999998,0.1099
Co-Cu-Ti,-0.21000000000000002,0.1099
Co-Cu-V,0.12000000000000001,0.1099
Co-Cu-W,0.5599999999999999,0.1099
Co-Cu-Zn,-0.08,0.1099
Co-Cu-Zr,-0.01,0.1099
Co-Fe-Hf,-0.16,0.1099
Co-Fe-Ir,-0.33999999999999997,0.1099
Co-Fe-Mg,0.39,0.1099
Co-Fe-Mn,0.11,0.1099
Co-Fe-Mo,0.31,0.1099
Co-Fe-Nb,0.12,0.1099
Co-Fe-Ni,-6.938893903907228e-18,0.1099
Co-Fe-Os,-0.39,0.1099
Co-Fe-Pd,0.22999999999999998,0.1099
Co-Fe-Pt,0.019999999999999997,0.1099
Co-Fe-Re,0.009999999999999995,0.1099
Co-Fe-Rh,-0.13,0.1099
Co-Fe-Ta,-8.673617379884035e-18,0.1099
Co-Fe-Ti,-0.35,0.1099
Co-Fe-V,-0.16,0.1099
Co-Fe-W,0.33999999999999997,0.1099
Co-Fe-Zn,-0.01,0.1099
Co-Fe-Zr,0.03,0.1099
Co-Hf-Ir,-1.3399999999999999,0.1099
Co-Hf-Mg,-0.05000000000000002,0.1099
Co-Hf-Mn,-0.18000000000000002,0.1099
Co-Hf-Mo,-0.17,0.1099
Co-Hf-Nb,-0.23,0.1099
Co-Hf-Ni,-0.54,0.1099
Co-Hf-Os,-1.03,0.1099
Co-Hf-Pd,-0.75,0.1099
Co-Hf-Pt,-1.1500000000000001,0.1099
Co-Hf-Re,-0.56,0.1099
Co-Hf-Rh,-1.0899999999999999,0.1099
Co-Hf-Ta,-0.27,0.1099
Co-Hf-Ti,-0.5,0.1099
Co-Hf-V,-0.24,0.1099
Co-Hf-W,-0.07000000000000002,0.1099
Co-Hf-Zn,-0.44,0.1099
Co-Hf-Zr,-0.34,0.1099
Co-Ir-Mg,-0.45999999999999996,0.1099
Co-Ir-Mn,-0.43,0.1099
Co-Ir-Mo,-0.43,0.1099
Co-Ir-Nb,-0.79,0.1099
Co-Ir-Ni,-0.41000000000000003,0.1099
Co-Ir-Os,-0.84,0.1099
Co-Ir-Pd,-0.2,0.1099
Co-Ir-Pt,-0.3,0.1099
Co-Ir-Re,-0.64,0.1099
Co-Ir-Rh,-0.51,0.1099
Co-Ir-Ta,-0.94,0.1099
Co-Ir-Ti,-1.33,0.1099
Co-Ir-V,-0.88,0.1099
Co-Ir-W,-0.4,0.1099
Co-Ir-Zn,-0.59,0.1099
Co-Ir-Zr,-1.0899999999999999,0.1099
Co-Mg-Mn,0.39,0.1099
Co-Mg-Mo,0.49,0.1099
Co-Mg-Nb,0.35,0.1099
Co-Mg-Ni,0.039999999999999994,0.1099
Co-Mg-Os,-0.28,0.1099
Co-Mg-Pd,-0.36000000000000004,0.1099
Co-Mg-Pt,-0.5700000000000001,0.1099
Co-Mg-Re,0.19,0.1099
Co-Mg-Rh,-0.36,0.1099
Co-Mg-Ta,0.35,0.1099
Co-Mg-Ti,-0.04000000000000001,0.1099
Co-Mg-V,0.33,0.1099
Co-Mg-W,0.63,0.1099
Co-Mg-Zn,-0.020000000000000004,0.1099
Co-Mg-Zr,0.06,0.1099
Co-Mn-Mo,0.21000000000000002,0.1099
Co-Mn-Nb,0.06,0.1099
Co-Mn-Ni,-1.734723475976807e-18,0.1099
Co-Mn-Os,-0.48,0.1099
Co-Mn-Pd,-0.020000000000000004,0.1099
Co-Mn-Pt,-0.25,0.1099
Co-Mn-Re,-0.1,0.1099
Co-Mn-Rh,-0.19,0.1099
Co-Mn-Ta,-0.07,0.1099
Co-Mn-Ti,-0.4,0.1099
Co-Mn-V,-0.28,0.1099
Co-Mn-W,0.22999999999999998,0.1099
Co-Mn-Zn,-0.03,0.1099
Co-Mn-Zr,0.03,0.1099
Co-Mo-Nb,0.05,0.1099
Co-Mo-Ni,0.14,0.1099
Co-Mo-Os,-0.29,0.1099
Co-Mo-Pd,0.22999999999999998,0.1099
Co-Mo-Pt,-0.09999999999999999,0.1099
Co-Mo-Re,0.05,0.1099
Co-Mo-Rh,-0.15000000000000002,0.1099
Co-Mo-Ta,-0.08,0.1099
Co-Mo-Ti,-0.28,0.1099
Co-Mo-V,-0.09,0.1099
Co-Mo-W,0.24999999999999997,0.1099
Co-Mo-Zn,0.14,0.1099
Co-Mo-Zr,0.05,0.1099
Co-Nb-Ni,-0.12000000000000001,0.1099
Co-Nb-Os,-0.63,0.1099
Co-Nb-Pd,-0.15,0.1099
Co-Nb-Pt,-0.53,0.1099
Co-Nb-Re,-0.28,0.1099
Co-Nb-Rh,-0.52,0.1099
Co-Nb-Ta,-0.07,0.1099
Co-Nb-Ti,-0.27,0.1099
Co-Nb-V,-0.039999999999999994,0.1099
Co-Nb-W,0.09,0.1099
Co-Nb-Zn,-0.08,0.1099
Co-Nb-Zr,-0.06,0.1099
Co-Ni-Os,-0.5,0.1099
Co-Ni-Pd,0.07999999999999999,0.1099
Co-Ni-Pt,-0.09,0.1099
Co-Ni-Re,-0.14,0.1099
Co-Ni-Rh,-0.15000000000000002,0.1099
Co-Ni-Ta,-0.24,0.1099
Co-Ni-Ti,-0.63,0.1099
Co-Ni-V,-0.29000000000000004,0.1099
Co-Ni-W,0.18,0.1099
Co-Ni-Zn,-0.29,0.1099
Co-Ni-Zr,-0.36,0.1099
Co-Os-Pd,-0.27,0.1099
Co-Os-Pt,-0.44,0.1099
Co-Os-Re,-0.5800000000000001,0.1099
Co-Os-Rh,-0.45,0.1099
Co-Os-Ta,-0.79,0.1099
Co-Os-Ti,-1.19,0.1099
Co-Os-V,-0.8999999999999999,0.1099
Co-Os-W,-0.26,0.1099
Co-Os-Zn,-0.51,0.1099
Co-Os-Zr,-0.79,0.1099
Co-Pd-Pt,0.019999999999999997,0.1099
Co-Pd-Re,0.07999999999999999,0.1099
Co-Pd-Rh,0.0,0.1099
Co-Pd-Ta,-0.26,0.1099
Co-Pd-Ti,-0.71,0.1099
Co-Pd-V,-0.19,0.1099
Co-Pd-W,0.3,0.1099
Co-Pd-Zn,-0.44,0.1099
Co-Pd-Zr,-0.5700000000000001,0.1099
Co-Pt-Re,-0.16,0.1099
Co-Pt-Rh,-0.16999999999999998,0.1099
Co-Pt-Ta,-0.64,0.1099
Co-Pt-Ti,-1.1099999999999999,0.1099
Co-Pt-V,-0.56,0.1099
Co-Pt-W,-0.020000000000000004,0.1099
Co-Pt-Zn,-0.54,0.1099
Co-Pt-Zr,-0.96,0.1099
Co-Re-Rh,-0.27,0.1099
Co-Re-Ta,-0.42000000000000004,0.1099
Co-Re-Ti,-0.76,0.1099
Co-Re-V,-0.52,0.1099
Co-Re-W,0.07,0.1099
Co-Re-Zn,-0.07999999999999999,0.1099
Co-Re-Zr,-0.33999999999999997,0.1099
Co-Rh-Ta,-0.67,0.1099
Co-Rh-Ti,-1.05,0.1099
Co-Rh-V,-0.59,0.1099
Co-Rh-W,-0.11000000000000001,0.1099
Co-Rh-Zn,-0.52,0.1099
Co-Rh-Zr,-0.85,0.1099
Co-Ta-Ti,-0.32,0.1099
Co-Ta-V,-0.13999999999999999,0.1099
Co-Ta-W,-0.030000000000000013,0.1099
Co-Ta-Zn,-0.1,0.1099
